id,lat,lon
1041041046,-23.592756392533893,-46.55987856582187
1041041050,-23.593121093200846,-46.55994306528415
1041041055,-23.59212428852873,-46.559280359782115
1041041063,-23.592545793124142,-46.560007868519435
1041041070,-23.592573993398325,-46.56005086902265
1041041078,-23.591421198327044,-46.56104868794139
1041041080,-23.591430798664845,-46.56110508871087
1041041111,-23.591207299554966,-46.561287392218134
1041041113,-23.591232599798055,-46.561325492662476
1041041145,-23.5920454940744,-46.56023787382152
1041041188,-23.59212169487734,-46.56036467533305
1041041198,-23.582575119828846,-46.565920293094926
1041041228,-23.58276831990024,-46.565906392122166
1041041230,-23.582757719390177,-46.56582059093851
1041041311,-23.5929692913457,-46.559646861647124
1041043998,-23.59138919712369,-46.56084748518728
1041063971,-23.590857901264915,-46.56162679847986
1041063974,-23.590439203179688,-46.56201060565433
1041063979,-23.59046650343484,-46.56205050611628
1041063981,-23.5902625960856,-46.56082268934884
1041063982,-23.589216892225714,-46.560305086127585
1041071422,-23.589608998601175,-46.56134079939031
1041071427,-23.59024680437282,-46.56224050971733
1041071441,-23.590217604109146,-46.56219940924587
1041132879,-23.58552823871934,-46.568753721746866
1041132881,-23.585327438849884,-46.56880322325719
1041132899,-23.587316437709546,-46.568339008669184
1041132908,-23.58702933749502,-46.56834110984781
1041132927,-23.586620337504904,-46.56839811229841
1041132940,-23.58554993957338,-46.56889702370645
1041132943,-23.585280739705393,-46.56895602562603
1041132950,-23.583010335605778,-46.56856102907199
1041133022,-23.587064839602814,-46.56869721479235
1041133052,-23.58485143869539,-46.568841125703045
1041133072,-23.583003534806537,-46.56842512715877
1041133147,-23.58946720725607,-46.56283872140552
1041133148,-23.58949980756159,-46.5628865219591
1041133155,-23.58493921621072,-46.56498197021021
1041133158,-23.58496251656367,-46.565039170934654
1041133161,-23.585278215692174,-46.56484746692875
1041133163,-23.585280116075012,-46.5649126678534
1041133178,-23.585578240191385,-46.568999025049784
1041147897,-23.58694424014762,-46.568806816840215
1041182125,-23.5895889354876,-46.567651189750315
1041182127,-23.589281737491884,-46.568035896476786
1041285610,-23.590843246674076,-46.569397209682634
1041285621,-23.590834049286972,-46.569846116131636
1041285637,-23.5909238426155,-46.568691099272286
1041285689,-23.590814547787897,-46.569591912578616
1041285723,-23.59118833234477,-46.56689677256814
1041285729,-23.591329033839436,-46.56713357539089
1041285743,-23.591664631759706,-46.56673216830924
1041285745,-23.591454832002785,-46.56680217014944
1041285801,-23.59357680790019,-46.5623924985523
1041285825,-23.591630130264686,-46.566480964855195
1041299360,-23.593794906518294,-46.56212679387306
1041403457,-23.58285657440552,-46.558124480420204
1041403483,-23.58332876099129,-46.555773744829644
1041403486,-23.58243745987326,-46.55570374741009
1041403519,-23.582347762507307,-46.556164754380085
1041403528,-23.58323896354176,-46.55622055159681
1041403541,-23.582522657367868,-46.555265340781204
1041403548,-23.58340835872697,-46.55537713882236
1041403560,-23.583474656842714,-46.55504713382295
1041403563,-23.582604855012345,-46.554852934536264
1041403603,-23.582589983259577,-46.559671003642066
1041403624,-23.583561254314525,-46.554604727129
1041403628,-23.583971849941133,-46.553804313993915
1041403662,-23.58453658316523,-46.55939169182558
1041403665,-23.583562983439197,-46.55957009828995
1041403676,-23.584679679294396,-46.55871188151266
1041403735,-23.58276508356882,-46.5597001033556
1041403780,-23.584616991621537,-46.56082421201657
1041403841,-23.583855800804113,-46.56249533898803
1041403859,-23.584576555897833,-46.55473712494468
1041403881,-23.58267095241355,-46.55440132779289
1041528176,-23.583792251858334,-46.554155119749815
1041528184,-23.58275684981716,-46.55394752093725
1041528185,-23.58284174755139,-46.55355021489527
1041528196,-23.584307837315613,-46.551609581137676
1041528208,-23.58368633509782,-46.55131627942844
1041528210,-23.58352943457165,-46.55124797907947
1041528228,-23.58972044814867,-46.55272117532183
1041650698,-23.587824132632996,-46.55033704870041
1041650738,-23.584494723193206,-46.54918214551326
1041650746,-23.584685123745242,-46.549250245724735
1041650751,-23.585319025769884,-46.54950874688574
1041650757,-23.586306828322865,-46.549809247225255
1041650762,-23.589280436769123,-46.55084365011874
1041650766,-23.590670540773043,-46.55133685161297
1041650778,-23.583263919678544,-46.54875114427953
1042023805,-23.601998904271362,-46.526662049656245
1042023806,-23.601506502345764,-46.52640384790638
1042023808,-23.60172260674775,-46.527117657382874
1042023809,-23.601201604952877,-46.52688535612491
1042023813,-23.60214600877252,-46.52740205979188
1042023817,-23.60266760367603,-46.526470744172414
1042023837,-23.60076962760537,-46.53077091418232
1042023838,-23.60073103244787,-46.5315949262703
1042023842,-23.599988614425516,-46.52864968661433
1042023846,-23.599896118430788,-46.52933889697514
1042023847,-23.599775623220896,-46.53016470942537
1042023855,-23.599658628839364,-46.531130323882124
1042023856,-23.5997210323079,-46.5317083319978
1042023861,-23.59912272862038,-46.531166026567554
1042023864,-23.599698218281304,-46.52934049779957
1042023876,-23.601634707535258,-46.52726255984008
1042023877,-23.60225700195771,-46.526236442437245
1042023888,-23.6008140252836,-46.53037240823107
1042023889,-23.601113813699286,-46.52837427806641
1042023891,-23.601242908610207,-46.52749726483018
1042023899,-23.60133232618314,-46.53045410731711
1042023901,-23.60164991469017,-46.52846887726679
1042023904,-23.601751310172496,-46.52769206559529
1042023910,-23.6018363270972,-46.53054020652501
1042023911,-23.602155415623887,-46.52855797651161
1042023913,-23.602244711674057,-46.52787866630253
1042023915,-23.602922513777223,-46.52814186737395
1042023916,-23.60086790740081,-46.5273439641266
1042023920,-23.60034681228124,-46.52823887921009
1042023923,-23.60059111273277,-46.52828197884537
1042023924,-23.603093717639965,-46.52877117580359
1042023942,-23.600289824260976,-46.53027070887946
1042023954,-23.600289332386687,-46.53164452877517
1042023960,-23.60063911089262,-46.527964674051795
1044971459,-23.590279359881773,-46.554644200686035
1044971464,-23.592393962405065,-46.55478789425312
1044971469,-23.590955264000304,-46.5552546067316
1044971474,-23.59158726144256,-46.554733096707096
1044977145,-23.58963936540923,-46.55567291802059
1044977157,-23.58922578366783,-46.55884306514237
1044977162,-23.588601978051788,-46.557969255120796
1044977164,-23.590288071150333,-46.55656392819803
1044985481,-23.5873481667897,-46.556218335049785
1044985579,-23.589231168963014,-46.55633402914481
1044985600,-23.588501868097275,-46.556285131372896
1044985616,-23.58783757445487,-46.55745915087691
1046116275,-23.595837649650967,-46.552148442501654
1046116281,-23.596324651757623,-46.55244124475332
1046116296,-23.596912351398586,-46.55230044036818
1046116302,-23.596514649579007,-46.55204443828617
1046116331,-23.59696145704251,-46.553255253893745
1046116359,-23.595679967205086,-46.55516098641449
1046116392,-23.595711466151403,-46.55497708364725
1046116428,-23.59812164492679,-46.551034417305615
1046116482,-23.592959938106986,-46.550573031424626
1046116487,-23.594287239352727,-46.550605226548946
1046116522,-23.594239251965103,-46.55275915770167
1046116541,-23.595052048566103,-46.55207014453349
1046116547,-23.595585543959782,-46.55121353007494
1046116569,-23.594254947835026,-46.552053647500266
1046116610,-23.59430155675191,-46.55356616904535
1046116617,-23.595316655352168,-46.55319015956536
1046116644,-23.59529595557931,-46.55323166024479
1046116650,-23.59580325773416,-46.55353006249423
1046116719,-23.5953490629377,-46.554478377940406
1046116750,-23.59478236056969,-46.554151575522624
1046116757,-23.596261345013417,-46.551301328620724
1046116761,-23.596351944021826,-46.551120225652525
1046116806,-23.591763140036598,-46.55106354328991
1046116816,-23.5933730418617,-46.551156138145814
1046116823,-23.59427444271772,-46.55117973486033
1046116829,-23.59605784438978,-46.55122272830859
1046116851,-23.59330674934216,-46.55243875684584
1046116873,-23.594231354976284,-46.55327316511828
1046116934,-23.591182036610302,-46.55055913837756
1046117156,-23.594031860822202,-46.55429628061522
1046117230,-23.59424785837662,-46.55385027334196
1046117264,-23.59180674563729,-46.55201105673105
1046117275,-23.595555563794743,-46.55459647880737
1046259428,-23.602385061057973,-46.553204131384504
1046259446,-23.60217066323482,-46.55360423799717
1046259494,-23.603102264056524,-46.553617934456085
1046259501,-23.603480664465614,-46.55363633320247
1046259504,-23.605980367738546,-46.55385512632216
1046259546,-23.60395136874545,-46.55430214088617
1046259600,-23.601438950846223,-46.55159261200728
1046259614,-23.602732058371988,-46.552699322733
1046259647,-23.6038435686233,-46.5542959412294
1046259649,-23.60356086907518,-46.55441134402207
1046259663,-23.603553767929398,-46.554216941256136
1046259671,-23.60247136293376,-46.55351213546646
1046259693,-23.59456436308667,-46.554610082982954
1046259697,-23.59631574278177,-46.5509140228329
1046259700,-23.600294426734465,-46.54764405977658
1046763842,-23.597037856239908,-46.55310815147297
1046763994,-23.59863025535034,-46.55274073979669
1046764034,-23.597205266165606,-46.5547770747782
1046783484,-23.593869534504126,-46.54983671717773
1046783495,-23.59138773393184,-46.55007553059758
1046783506,-23.59663634057436,-46.55049481551522
1046783508,-23.591835820480657,-46.547727195017586
1046783509,-23.594430127578914,-46.54858269688275
1046783510,-23.595108329358617,-46.54879349718665
1046783511,-23.59674723391733,-46.549346898556024
1046783513,-23.59453503191065,-46.54930530685672
1046783515,-23.595256433923538,-46.549550007474565
1046783516,-23.594992725792153,-46.54820258914883
1046792436,-23.593579713533565,-46.546310167597646
1046792442,-23.59392221138198,-46.54589816028528
1046792448,-23.593472707997364,-46.54538405469255
1046792466,-23.59302060451756,-46.544854248883674
1046792468,-23.594659417063507,-46.546763769779865
1046792472,-23.59514490499018,-46.54464663733146
1046792480,-23.593219424266273,-46.54818339601062
1046792483,-23.597204904324535,-46.544254323377494
1046792528,-23.593603915671263,-46.546670172683235
1046792540,-23.59259002254444,-46.54797589555901
1046803051,-23.595905610828723,-46.545535347070015
1046803074,-23.598713732365564,-46.54881628301109
1046803089,-23.59818263421051,-46.54920219070099
1048879303,-23.60311419005373,-46.524111408125435
1048879445,-23.602137787842782,-46.523871108596055
1048879448,-23.60408479218038,-46.52433830748476
1048879965,-23.60407909889602,-46.525472223966474
1048880018,-23.60864439110372,-46.52353707737053
1048880027,-23.608925392540623,-46.52374127919862
1048880033,-23.60918349450245,-46.524037182451565
1048880056,-23.60997909863983,-46.52462718779943
1048880098,-23.61158949954621,-46.524561180320134
1049039466,-23.58678185531869,-46.537356065970194
1049039468,-23.586829555456642,-46.53737296602113
1049039487,-23.587329952287618,-46.53676865527505
1049039499,-23.587303244617985,-46.53547413669361
1049039500,-23.586538541864154,-46.535111734555755
1049039524,-23.58788855428431,-46.537031056802896
1049039526,-23.59017076243993,-46.53810316304852
1049039528,-23.5865886587493,-46.53796317551177
1049039530,-23.58762745802216,-46.537699367504075
1049039531,-23.58973346497376,-46.53859167186549
1049039560,-23.585583455314286,-46.53751757314868
1049039561,-23.585817152073044,-46.53693716382791
1049039563,-23.586649940287003,-46.53482983003352
1049039567,-23.587038734781856,-46.53384601424767
1049039597,-23.589242967816446,-46.53913978175565
1049039599,-23.591131156831622,-46.537023143575624
1049039601,-23.593221944754415,-46.53469530149319
1049039603,-23.593959335451938,-46.53302157431227
1049039606,-23.594568929087757,-46.531862755082656
1049039660,-23.589167649408875,-46.5360324372113
1049039671,-23.59039915386887,-46.53662064072373
1049039677,-23.591324342410093,-46.53455580715451
1049039689,-23.589324847156007,-46.53562983076101
1049047178,-23.586295353682278,-46.537144864890486
1049047183,-23.58699144938509,-46.536323150213725
1049139672,-23.595861554067675,-46.53591390843102
1049139688,-23.59655945697635,-46.5363118113604
1049139696,-23.592623048225985,-46.535364013578935
1049139699,-23.59536295782167,-46.53661722060796
1049139703,-23.59201565174681,-46.536042325834664
1049139715,-23.591509054682604,-46.5366080360536
1049139753,-23.589806632594577,-46.53310119227456
1049139778,-23.590441438970903,-46.53409360404831
1049139796,-23.592198450687487,-46.5358382221471
1049139801,-23.592504942202037,-46.53436059955642
1049139831,-23.59132685573863,-46.536811539729
1049139861,-23.59127525192857,-46.53617343072248
1049139870,-23.591550447853415,-46.535446319106455
1049139879,-23.591846844096846,-46.53477040814149
1049139883,-23.592030140511877,-46.534138998274706
1049139904,-23.59157125282821,-46.53628563114595
1049140010,-23.589407045059676,-46.53526392514343
1049140014,-23.589651741342514,-46.534601814588136
1049140027,-23.589210139828563,-46.534405513539404
1049140029,-23.59016034308611,-46.53482791579646
1049140031,-23.591062146179087,-46.535229117943906
1049140047,-23.5906675356603,-46.53350299459693
1049140077,-23.589731949357127,-46.53594723369798
1049140273,-23.589354759524454,-46.53771986081527
1049140277,-23.58988825201884,-46.5363766392667
1049140293,-23.58894095804569,-46.53752545968265
1049140300,-23.589507050638105,-46.53619453817908
1049140323,-23.588512256513535,-46.53732405850939
1049140340,-23.589072049062366,-46.53598673693812
1049140367,-23.58979055778812,-46.53736675395655
1049140373,-23.590510760469087,-46.537723256190894
1049140387,-23.589977355783905,-46.5370020479363
1049140391,-23.590821858665624,-46.537375649915404
1049140465,-23.58612488595562,-46.54263744477131
1049140504,-23.58813815517612,-46.53714825748496
1049140520,-23.58868204764956,-46.535800435825735
1049140528,-23.588887844791202,-46.53528882760417
1049140539,-23.589554534522645,-46.53346139850191
1049402827,-23.597243211873543,-46.54553154162791
1049402834,-23.59741041112296,-46.54538133879052
1049402838,-23.597817009094854,-46.544981631393505
1049402842,-23.598501505235454,-46.54423321784974
1049402846,-23.59880440352722,-46.54390201185489
1049402859,-23.59790160463521,-46.544212619969514
1049402892,-23.59737139866504,-46.543270708527345
1049402894,-23.597756901277478,-46.54366201261531
1049402912,-23.5985582018202,-46.54364550914869
1049402926,-23.59911910017931,-46.5432908017742
1049402938,-23.59944860236054,-46.54361650514323
1049403106,-23.599453717597967,-46.54620464242568
1049403122,-23.60051401557878,-46.54571763114079
1049403139,-23.59974782256194,-46.54700865282412
1049403143,-23.600900818193775,-46.54610963523292
1049403176,-23.600114625362128,-46.54743505748986
1049403179,-23.601293820944456,-46.54652393962119
1049403186,-23.600101512791046,-46.545299826780095
1049403203,-23.598977722700543,-46.54713665776641
1049403209,-23.59975722867616,-46.548047167742055
1049403239,-23.597310232319845,-46.548998791282514
1049403261,-23.595296519095776,-46.54702287094488
1049403279,-23.597790930565562,-46.548635184116016
1049403288,-23.596200618607142,-46.546817264344504
1049403291,-23.59716192583687,-46.54791617629694
1049403313,-23.597908026189387,-46.547874972701734
1049403319,-23.598426624415314,-46.54750296525892
1049403331,-23.59940811996822,-46.546613748502764
1049403380,-23.600300812229808,-46.54517742421362
1049403443,-23.594916391653705,-46.542413406064384
1049403450,-23.596418403381673,-46.544200825775505
1049403454,-23.596799506356593,-46.54465443077704
1049403482,-23.596336508673286,-46.545110739217236
1049403491,-23.597427516891685,-46.546359352810555
1049403495,-23.59923993053654,-46.54843377538876
1049403512,-23.59561060255492,-46.54416992858553
1049403583,-23.593533108461152,-46.54545465546596
1049403588,-23.59426481402278,-46.5463004646983
1049403603,-23.595515407841496,-46.545080742092935
1049403607,-23.59599610546517,-46.54461193340153
1049403609,-23.596832501330265,-46.54379631827648
1049403613,-23.597798496552226,-46.54285410079877
1049403624,-23.594798602330812,-46.54424193289573
1049403781,-23.5967099890021,-46.54172028883513
1049403784,-23.59930790701673,-46.544426417386624
1049403799,-23.59831551222777,-46.5454463360822
1049403813,-23.59598579485872,-46.54281240750501
